grid,m,dt,seed,epoch,gamma,sV
knee,26,7,134,76,6.0,0.0
knee,26,7,134,77,6.0,0.0
knee,26,7,134,78,6.0,0.0
knee,26,7,134,79,6.0,1.0
knee,26,7,134,80,6.0,0.0
knee,26,7,134,81,6.0,0.0
knee,26,7,134,82,6.0,1.0
knee,26,7,134,83,6.0,0.0
knee,26,7,134,84,6.0,0.0
knee,26,7,134,85,6.0,1.0
knee,26,7,134,86,6.0,1.0
knee,26,7,134,87,6.0,1.0
knee,26,7,134,88,6.0,1.0
knee,26,7,134,89,6.0,0.0
knee,26,7,134,90,6.0,0.0
knee,26,7,134,91,6.0,0.0
knee,26,7,134,92,6.0,0.0
knee,26,7,134,93,6.0,1.0
knee,26,7,134,94,6.0,0.0
knee,26,7,134,95,6.0,0.0
knee,26,7,134,96,6.0,1.0
knee,26,7,134,97,6.0,0.0
knee,26,7,134,98,6.0,0.0
knee,26,7,134,99,6.0,1.0
knee,26,7,134,100,6.0,0.0
knee,26,7,135,50,15.0,15.0
knee,26,7,135,51,14.0,9.0
knee,26,7,135,52,14.0,4.0
knee,26,7,135,53,20.0,3.0
knee,26,7,135,54,19.0,0.0
knee,26,7,135,55,19.0,0.0
knee,26,7,135,56,20.0,0.0
knee,26,7,135,57,22.0,0.0
knee,26,7,135,58,23.0,1.0
knee,26,7,135,59,23.0,2.0
knee,26,7,135,60,23.0,2.0
knee,26,7,135,61,23.0,18.0
knee,26,7,135,62,23.0,10.0
knee,26,7,135,63,23.0,3.0
knee,26,7,135,64,23.0,6.0
knee,26,7,135,65,22.0,8.0
knee,26,7,135,66,22.0,14.0
knee,26,7,135,67,22.0,4.0
knee,26,7,135,68,22.0,0.0
knee,26,7,135,69,22.0,0.0
knee,26,7,135,70,22.0,1.0
knee,26,7,135,71,22.0,7.0
knee,26,7,135,72,22.0,7.0
knee,26,7,135,73,22.0,22.0
knee,26,7,135,74,22.0,22.0
knee,26,7,135,75,24.0,24.0
knee,26,7,135,76,26.0,6.0
knee,26,7,135,77,26.0,11.0
knee,26,7,135,78,25.0,25.0
knee,26,7,135,79,22.0,10.0
knee,26,7,135,80,21.0,4.0
knee,26,7,135,81,23.0,3.0
knee,26,7,135,82,23.0,5.0
knee,26,7,135,83,23.0,3.0
knee,26,7,135,84,23.0,4.0
knee,26,7,135,85,23.0,4.0
knee,26,7,135,86,23.0,2.0
knee,26,7,135,87,23.0,6.0
knee,26,7,135,88,23.0,0.0
knee,26,7,135,89,23.0,1.0
knee,26,7,135,90,23.0,13.0
knee,26,7,135,91,23.0,11.0
knee,26,7,135,92,23.0,21.0
knee,26,7,135,93,23.0,21.0
knee,26,7,135,94,26.0,20.0
knee,26,7,135,95,26.0,6.0
knee,26,7,135,96,26.0,3.0
knee,26,7,135,97,26.0,6.0
knee,26,7,135,98,28.0,2.0
knee,26,7,135,99,28.0,4.0
knee,26,7,135,100,27.0,4.0
knee,26,7,136,50,21.0,1.0
knee,26,7,136,51,21.0,0.0
knee,26,7,136,52,21.0,0.0
knee,26,7,136,53,21.0,0.0
knee,26,7,136,54,21.0,21.0
knee,26,7,136,55,21.0,16.0
knee,26,7,136,56,20.0,7.0
knee,26,7,136,57,22.0,2.0
knee,26,7,136,58,22.0,0.0
knee,26,7,136,59,22.0,4.0
knee,26,7,136,60,21.0,3.0
knee,26,7,136,61,19.0,10.0
knee,26,7,136,62,24.0,0.0
knee,26,7,136,63,24.0,0.0
knee,26,7,136,64,24.0,2.0
knee,26,7,136,65,24.0,11.0
knee,26,7,136,66,24.0,24.0
knee,26,7,136,67,25.0,25.0
knee,26,7,136,68,24.0,24.0
knee,26,7,136,69,24.0,6.0
knee,26,7,136,70,25.0,7.0
knee,26,7,136,71,24.0,10.0
knee,26,7,136,72,21.0,14.0
knee,26,7,136,73,21.0,2.0
knee,26,7,136,74,21.0,4.0
knee,26,7,136,75,21.0,3.0
knee,26,7,136,76,26.0,0.0
knee,26,7,136,77,26.0,1.0
knee,26,7,136,78,26.0,4.0
knee,26,7,136,79,26.0,3.0
knee,26,7,136,80,21.0,4.0
knee,26,7,136,81,21.0,2.0
knee,26,7,136,82,21.0,2.0
knee,26,7,136,83,30.0,1.0
knee,26,7,136,84,30.0,2.0
knee,26,7,136,85,30.0,7.0
knee,26,7,136,86,30.0,4.0
knee,26,7,136,87,30.0,3.0
knee,26,7,136,88,30.0,5.0
knee,26,7,136,89,31.0,31.0
knee,26,7,136,90,31.0,18.0
knee,26,7,136,91,31.0,17.0
knee,26,7,136,92,32.0,25.0
knee,26,7,136,93,30.0,26.0
knee,26,7,136,94,29.0,22.0
knee,26,7,136,95,29.0,3.0
knee,26,7,136,96,29.0,6.0
knee,26,7,136,97,29.0,2.0
knee,26,7,136,98,28.0,4.0
knee,26,7,136,99,30.0,2.0
knee,26,7,136,100,37.0,2.0
knee,26,7,137,50,21.0,1.0
knee,26,7,137,51,21.0,0.0
knee,26,7,137,52,17.0,1.0
knee,26,7,137,53,17.0,17.0
knee,26,7,137,54,21.0,21.0
knee,26,7,137,55,22.0,16.0
knee,26,7,137,56,22.0,0.0
knee,26,7,137,57,22.0,0.0
knee,26,7,137,58,22.0,2.0
knee,26,7,137,59,22.0,3.0
knee,26,7,137,60,22.0,1.0
knee,26,7,137,61,22.0,7.0
knee,26,7,137,62,22.0,0.0
knee,26,7,137,63,22.0,0.0
knee,26,7,137,64,22.0,18.0
knee,26,7,137,65,24.0,19.0
knee,26,7,137,66,24.0,19.0
knee,26,7,137,67,24.0,20.0
knee,26,7,137,68,22.0,17.0
knee,26,7,137,69,22.0,0.0
knee,26,7,137,70,22.0,3.0
knee,26,7,137,71,22.0,6.0
knee,26,7,137,72,22.0,8.0
knee,26,7,137,73,22.0,3.0
knee,26,7,137,74,23.0,2.0
knee,26,7,137,75,24.0,4.0
knee,26,7,137,76,25.0,0.0
knee,26,7,137,77,25.0,0.0
knee,26,7,137,78,25.0,11.0
knee,26,7,137,79,26.0,2.0
knee,26,7,137,80,26.0,3.0
knee,26,7,137,81,21.0,2.0
knee,26,7,137,82,22.0,5.0
knee,26,7,137,83,27.0,14.0
knee,26,7,137,84,27.0,14.0
knee,26,7,137,85,25.0,21.0
knee,26,7,137,86,25.0,22.0
knee,26,7,137,87,25.0,24.0
knee,26,7,137,88,25.0,18.0
knee,26,7,137,89,29.0,3.0
knee,26,7,137,90,26.0,0.0
knee,26,7,137,91,26.0,1.0
knee,26,7,137,92,26.0,7.0
knee,26,7,137,93,23.0,4.0
knee,26,7,137,94,23.0,1.0
knee,26,7,137,95,21.0,4.0
knee,26,7,137,96,21.0,0.0
knee,26,7,137,97,24.0,4.0
knee,26,7,137,98,25.0,25.0
knee,26,7,137,99,26.0,26.0
knee,26,7,137,100,26.0,26.0
knee,26,7,138,50,9.0,0.0
knee,26,7,138,51,9.0,0.0
knee,26,7,138,52,9.0,0.0
knee,26,7,138,53,9.0,0.0
knee,26,7,138,54,9.0,9.0
knee,26,7,138,55,9.0,4.0
knee,26,7,138,56,9.0,0.0
knee,26,7,138,57,11.0,6.0
knee,26,7,138,58,11.0,3.0
knee,26,7,138,59,12.0,5.0
knee,26,7,138,60,12.0,5.0
knee,26,7,138,61,12.0,2.0
knee,26,7,138,62,12.0,1.0
knee,26,7,138,63,12.0,3.0
knee,26,7,138,64,19.0,1.0
knee,26,7,138,65,21.0,2.0
knee,26,7,138,66,19.0,3.0
knee,26,7,138,67,20.0,3.0
knee,26,7,138,68,21.0,8.0
knee,26,7,138,69,21.0,2.0
knee,26,7,138,70,21.0,2.0
knee,26,7,138,71,21.0,0.0
knee,26,7,138,72,21.0,7.0
knee,26,7,138,73,20.0,20.0
knee,26,7,138,74,20.0,19.0
knee,26,7,138,75,19.0,17.0
knee,26,7,138,76,18.0,4.0
knee,26,7,138,77,18.0,4.0
knee,26,7,138,78,18.0,7.0
knee,26,7,138,79,18.0,14.0
knee,26,7,138,80,18.0,15.0
knee,26,7,138,81,20.0,4.0
knee,26,7,138,82,36.0,3.0
knee,26,7,138,83,36.0,0.0
knee,26,7,138,84,36.0,0.0
knee,26,7,138,85,36.0,7.0
knee,26,7,138,86,25.0,3.0
knee,26,7,138,87,27.0,3.0
knee,26,7,138,88,26.0,2.0
knee,26,7,138,89,26.0,2.0
knee,26,7,138,90,26.0,1.0
knee,26,7,138,91,26.0,18.0
knee,26,7,138,92,26.0,22.0
knee,26,7,138,93,26.0,24.0
knee,26,7,138,94,23.0,20.0
knee,26,7,138,95,22.0,20.0
knee,26,7,138,96,20.0,16.0
knee,26,7,138,97,20.0,18.0
knee,26,7,138,98,20.0,5.0
knee,26,7,138,99,20.0,1.0
knee,26,7,138,100,20.0,4.0
knee,26,7,139,50,13.0,0.0
knee,26,7,139,51,13.0,0.0
knee,26,7,139,52,13.0,0.0
knee,26,7,139,53,13.0,0.0
knee,26,7,139,54,13.0,13.0
knee,26,7,139,55,13.0,8.0
knee,26,7,139,56,12.0,0.0
knee,26,7,139,57,12.0,2.0
knee,26,7,139,58,12.0,1.0
knee,26,7,139,59,13.0,0.0
knee,26,7,139,60,13.0,1.0
knee,26,7,139,61,13.0,2.0
knee,26,7,139,62,13.0,0.0
knee,26,7,139,63,13.0,1.0
knee,26,7,139,64,13.0,1.0
knee,26,7,139,65,13.0,0.0
knee,26,7,139,66,13.0,1.0
knee,26,7,139,67,13.0,0.0
knee,26,7,139,68,13.0,11.0
knee,26,7,139,69,13.0,5.0
knee,26,7,139,70,14.0,4.0
knee,26,7,139,71,12.0,3.0
knee,26,7,139,72,12.0,3.0
knee,26,7,139,73,11.0,2.0
knee,26,7,139,74,11.0,5.0
knee,26,7,139,75,11.0,11.0
knee,26,7,139,76,11.0,0.0
knee,26,7,139,77,11.0,0.0
knee,26,7,139,78,11.0,1.0
knee,26,7,139,79,11.0,0.0
knee,26,7,139,80,11.0,2.0
knee,26,7,139,81,11.0,1.0
knee,26,7,139,82,11.0,4.0
knee,26,7,139,83,11.0,0.0
knee,26,7,139,84,11.0,0.0
knee,26,7,139,85,11.0,1.0
knee,26,7,139,86,11.0,0.0
knee,26,7,139,87,11.0,8.0
knee,26,7,139,88,11.0,8.0
knee,26,7,139,89,11.0,11.0
knee,26,7,139,90,11.0,3.0
knee,26,7,139,91,11.0,4.0
knee,26,7,139,92,11.0,1.0
knee,26,7,139,93,11.0,3.0
knee,26,7,139,94,11.0,3.0
knee,26,7,139,95,11.0,6.0
knee,26,7,139,96,11.0,7.0
knee,26,7,139,97,11.0,9.0
knee,26,7,139,98,11.0,7.0
knee,26,7,139,99,11.0,0.0
knee,26,7,139,100,11.0,0.0
knee,26,7,140,50,8.0,8.0
knee,26,7,140,51,11.0,6.0
knee,26,7,140,52,12.0,3.0
knee,26,7,140,53,16.0,0.0
knee,26,7,140,54,16.0,0.0
knee,26,7,140,55,16.0,0.0
knee,26,7,140,56,15.0,0.0
knee,26,7,140,57,15.0,5.0
knee,26,7,140,58,15.0,7.0
knee,26,7,140,59,17.0,4.0
knee,26,7,140,60,17.0,5.0
knee,26,7,140,61,16.0,4.0
knee,26,7,140,62,16.0,1.0
knee,26,7,140,63,18.0,2.0
knee,26,7,140,64,18.0,0.0
knee,26,7,140,65,18.0,1.0
knee,26,7,140,66,18.0,11.0
knee,26,7,140,67,19.0,13.0
knee,26,7,140,68,18.0,14.0
knee,26,7,140,69,17.0,4.0
knee,26,7,140,70,17.0,2.0
knee,26,7,140,71,17.0,2.0
knee,26,7,140,72,17.0,5.0
knee,26,7,140,73,17.0,13.0
knee,26,7,140,74,17.0,8.0
knee,26,7,140,75,17.0,3.0
knee,26,7,140,76,19.0,0.0
knee,26,7,140,77,19.0,2.0
knee,26,7,140,78,19.0,0.0
knee,26,7,140,79,19.0,4.0
knee,26,7,140,80,19.0,4.0
knee,26,7,140,81,19.0,1.0
knee,26,7,140,82,19.0,19.0
knee,26,7,140,83,19.0,7.0
knee,26,7,140,84,19.0,10.0
knee,26,7,140,85,19.0,7.0
knee,26,7,140,86,19.0,15.0
knee,26,7,140,87,18.0,13.0
knee,26,7,140,88,18.0,14.0
knee,26,7,140,89,17.0,3.0
knee,26,7,140,90,18.0,0.0
knee,26,7,140,91,18.0,2.0
knee,26,7,140,92,18.0,3.0
knee,26,7,140,93,18.0,1.0
knee,26,7,140,94,20.0,1.0
knee,26,7,140,95,16.0,1.0
knee,26,7,140,96,19.0,3.0
knee,26,7,140,97,19.0,5.0
knee,26,7,140,98,21.0,3.0
knee,26,7,140,99,21.0,6.0
knee,26,7,140,100,15.0,1.0
knee,32,5,121,50,9.0,9.0
knee,32,5,121,51,9.0,9.0
knee,32,5,121,52,9.0,9.0
knee,32,5,121,53,9.0,9.0
knee,32,5,121,54,9.0,9.0
knee,32,5,121,55,9.0,6.0
knee,32,5,121,56,9.0,0.0
knee,32,5,121,57,9.0,0.0
knee,32,5,121,58,9.0,4.0
knee,32,5,121,59,9.0,3.0
knee,32,5,121,60,9.0,2.0
knee,32,5,121,61,9.0,2.0
knee,32,5,121,62,9.0,2.0
knee,32,5,121,63,9.0,4.0
knee,32,5,121,64,9.0,0.0
knee,32,5,121,65,9.0,1.0
knee,32,5,121,66,9.0,0.0
knee,32,5,121,67,9.0,2.0
knee,32,5,121,68,9.0,2.0
knee,32,5,121,69,9.0,1.0
knee,32,5,121,70,9.0,0.0
knee,32,5,121,71,9.0,2.0
knee,32,5,121,72,9.0,2.0
knee,32,5,121,73,9.0,3.0
knee,32,5,121,74,9.0,1.0
knee,32,5,121,75,9.0,3.0
knee,32,5,121,76,9.0,2.0
knee,32,5,121,77,9.0,1.0
knee,32,5,121,78,9.0,2.0
knee,32,5,121,79,9.0,4.0
knee,32,5,121,80,9.0,1.0
knee,32,5,121,81,9.0,1.0
knee,32,5,121,82,9.0,0.0
knee,32,5,121,83,9.0,3.0
knee,32,5,121,84,9.0,5.0
knee,32,5,121,85,9.0,2.0
knee,32,5,121,86,9.0,1.0
knee,32,5,121,87,9.0,2.0
knee,32,5,121,88,9.0,1.0
knee,32,5,121,89,9.0,5.0
knee,32,5,121,90,9.0,1.0
knee,32,5,121,91,9.0,1.0
knee,32,5,121,92,9.0,2.0
knee,32,5,121,93,9.0,2.0
knee,32,5,121,94,9.0,5.0
knee,32,5,121,95,9.0,0.0
knee,32,5,121,96,9.0,2.0
knee,32,5,121,97,9.0,0.0
knee,32,5,121,98,9.0,1.0
knee,32,5,121,99,9.0,2.0
knee,32,5,121,100,9.0,3.0
knee,32,5,122,50,7.0,1.0
knee,32,5,122,51,7.0,0.0
knee,32,5,122,52,7.0,7.0
knee,32,5,122,53,7.0,7.0
knee,32,5,122,54,7.0,7.0
knee,32,5,122,55,7.0,1.0
knee,32,5,122,56,7.0,2.0
knee,32,5,122,57,7.0,2.0
knee,32,5,122,58,7.0,1.0
knee,32,5,122,59,7.0,0.0
knee,32,5,122,60,7.0,1.0
knee,32,5,122,61,7.0,2.0
knee,32,5,122,62,7.0,1.0
knee,32,5,122,63,7.0,1.0
knee,32,5,122,64,7.0,1.0
knee,32,5,122,65,7.0,0.0
knee,32,5,122,66,7.0,1.0
knee,32,5,122,67,7.0,0.0
knee,32,5,122,68,7.0,0.0
knee,32,5,122,69,7.0,0.0
knee,32,5,122,70,7.0,1.0
knee,32,5,122,71,7.0,2.0
knee,32,5,122,72,7.0,0.0
knee,32,5,122,73,7.0,0.0
knee,32,5,122,74,7.0,2.0
knee,32,5,122,75,7.0,1.0
knee,32,5,122,76,7.0,1.0
knee,32,5,122,77,7.0,1.0
knee,32,5,122,78,7.0,0.0
knee,32,5,122,79,7.0,3.0
knee,32,5,122,80,7.0,1.0
knee,32,5,122,81,7.0,0.0
knee,32,5,122,82,7.0,0.0
knee,32,5,122,83,7.0,2.0
knee,32,5,122,84,7.0,2.0
knee,32,5,122,85,7.0,0.0
knee,32,5,122,86,7.0,1.0
knee,32,5,122,87,7.0,0.0
knee,32,5,122,88,7.0,1.0
knee,32,5,122,89,7.0,0.0
knee,32,5,122,90,7.0,2.0
knee,32,5,122,91,7.0,0.0
knee,32,5,122,92,7.0,1.0
knee,32,5,122,93,7.0,0.0
knee,32,5,122,94,7.0,2.0
knee,32,5,122,95,7.0,0.0
knee,32,5,122,96,7.0,2.0
knee,32,5,122,97,7.0,1.0
knee,32,5,122,98,7.0,2.0
knee,32,5,122,99,7.0,1.0
knee,32,5,122,100,7.0,0.0
knee,32,5,123,50,10.0,0.0
knee,32,5,123,51,10.0,0.0
knee,32,5,123,52,10.0,10.0
knee,32,5,123,53,10.0,1.0
knee,32,5,123,54,10.0,0.0
knee,32,5,123,55,10.0,0.0
knee,32,5,123,56,10.0,0.0
knee,32,5,123,57,11.0,0.0
knee,32,5,123,58,11.0,0.0
knee,32,5,123,59,11.0,0.0
knee,32,5,123,60,11.0,0.0
knee,32,5,123,61,11.0,0.0
knee,32,5,123,62,11.0,1.0
knee,32,5,123,63,11.0,2.0
knee,32,5,123,64,11.0,4.0
knee,32,5,123,65,11.0,0.0
knee,32,5,123,66,11.0,3.0
knee,32,5,123,67,11.0,1.0
knee,32,5,123,68,11.0,0.0
knee,32,5,123,69,11.0,2.0
knee,32,5,123,70,11.0,0.0
knee,32,5,123,71,11.0,0.0
knee,32,5,123,72,11.0,0.0
knee,32,5,123,73,11.0,0.0
knee,32,5,123,74,11.0,2.0
knee,32,5,123,75,11.0,0.0
knee,32,5,123,76,11.0,2.0
knee,32,5,123,77,10.0,0.0
knee,32,5,123,78,10.0,0.0
knee,32,5,123,79,10.0,1.0
knee,32,5,123,80,10.0,2.0
knee,32,5,123,81,10.0,0.0
knee,32,5,123,82,10.0,1.0
knee,32,5,123,83,10.0,0.0
knee,32,5,123,84,10.0,2.0
knee,32,5,123,85,10.0,2.0
knee,32,5,123,86,10.0,1.0
knee,32,5,123,87,10.0,0.0
knee,32,5,123,88,10.0,0.0
knee,32,5,123,89,10.0,1.0
knee,32,5,123,90,10.0,0.0
knee,32,5,123,91,10.0,1.0
knee,32,5,123,92,10.0,1.0
knee,32,5,123,93,10.0,0.0
knee,32,5,123,94,10.0,0.0
knee,32,5,123,95,10.0,0.0
knee,32,5,123,96,10.0,2.0
knee,32,5,123,97,10.0,3.0
knee,32,5,123,98,11.0,1.0
knee,32,5,123,99,12.0,1.0
knee,32,5,123,100,12.0,1.0
knee,32,5,124,50,9.0,1.0
knee,32,5,124,51,9.0,0.0
knee,32,5,124,52,9.0,0.0
knee,32,5,124,53,9.0,9.0
knee,32,5,124,54,9.0,9.0
knee,32,5,124,55,9.0,4.0
knee,32,5,124,56,9.0,0.0
knee,32,5,124,57,9.0,0.0
knee,32,5,124,58,9.0,0.0
knee,32,5,124,59,9.0,0.0
knee,32,5,124,60,9.0,0.0
knee,32,5,124,61,9.0,0.0
knee,32,5,124,62,9.0,1.0
knee,32,5,124,63,9.0,0.0
knee,32,5,124,64,9.0,0.0
knee,32,5,124,65,9.0,0.0
knee,32,5,124,66,9.0,2.0
knee,32,5,124,67,9.0,1.0
knee,32,5,124,68,9.0,2.0
knee,32,5,124,69,9.0,3.0
knee,32,5,124,70,9.0,0.0
knee,32,5,124,71,9.0,1.0
knee,32,5,124,72,9.0,0.0
knee,32,5,124,73,9.0,1.0
knee,32,5,124,74,9.0,1.0
knee,32,5,124,75,9.0,2.0
knee,32,5,124,76,9.0,2.0
knee,32,5,124,77,9.0,0.0
knee,32,5,124,78,9.0,0.0
knee,32,5,124,79,9.0,1.0
knee,32,5,124,80,9.0,0.0
knee,32,5,124,81,9.0,2.0
knee,32,5,124,82,9.0,0.0
knee,32,5,124,83,9.0,1.0
knee,32,5,124,84,9.0,1.0
knee,32,5,124,85,9.0,1.0
knee,32,5,124,86,9.0,2.0
knee,32,5,124,87,9.0,0.0
knee,32,5,124,88,9.0,1.0
knee,32,5,124,89,9.0,2.0
knee,32,5,124,90,9.0,0.0
knee,32,5,124,91,9.0,0.0
knee,32,5,124,92,9.0,3.0
knee,32,5,124,93,9.0,3.0
knee,32,5,124,94,9.0,3.0
knee,32,5,124,95,9.0,1.0
knee,32,5,124,96,9.0,0.0
knee,32,5,124,97,9.0,2.0
knee,32,5,124,98,9.0,1.0
knee,32,5,124,99,9.0,1.0
knee,32,5,124,100,9.0,1.0
knee,32,5,125,50,3.0,1.0
knee,32,5,125,51,3.0,0.0
knee,32,5,125,52,3.0,0.0
knee,32,5,125,53,3.0,3.0
knee,32,5,125,54,3.0,3.0
knee,32,5,125,55,3.0,0.0
knee,32,5,125,56,3.0,0.0
knee,32,5,125,57,3.0,1.0
knee,32,5,125,58,3.0,1.0
knee,32,5,125,59,3.0,2.0
knee,32,5,125,60,3.0,0.0
knee,32,5,125,61,3.0,0.0
knee,32,5,125,62,3.0,2.0
knee,32,5,125,63,3.0,0.0
knee,32,5,125,64,3.0,1.0
knee,32,5,125,65,3.0,0.0
knee,32,5,125,66,3.0,0.0
knee,32,5,125,67,3.0,0.0
knee,32,5,125,68,3.0,0.0
knee,32,5,125,69,3.0,0.0
knee,32,5,125,70,3.0,0.0
knee,32,5,125,71,3.0,0.0
knee,32,5,125,72,3.0,1.0
knee,32,5,125,73,3.0,0.0
knee,32,5,125,74,3.0,0.0
knee,32,5,125,75,3.0,1.0
knee,32,5,125,76,3.0,0.0
knee,32,5,125,77,3.0,1.0
knee,32,5,125,78,3.0,0.0
knee,32,5,125,79,3.0,0.0
knee,32,5,125,80,3.0,1.0
knee,32,5,125,81,3.0,0.0
knee,32,5,125,82,3.0,0.0
knee,32,5,125,83,3.0,1.0
knee,32,5,125,84,3.0,0.0
knee,32,5,125,85,3.0,0.0
knee,32,5,125,86,3.0,0.0
knee,32,5,125,87,3.0,0.0
knee,32,5,125,88,3.0,0.0
knee,32,5,125,89,3.0,0.0
knee,32,5,125,90,3.0,0.0
knee,32,5,125,91,3.0,0.0
knee,32,5,125,92,3.0,0.0
knee,32,5,125,93,3.0,0.0
knee,32,5,125,94,3.0,0.0
knee,32,5,125,95,3.0,1.0
knee,32,5,125,96,3.0,0.0
knee,32,5,125,97,3.0,0.0
knee,32,5,125,98,3.0,0.0
knee,32,5,125,99,3.0,0.0
knee,32,5,125,100,3.0,0.0
knee,32,5,126,50,3.0,0.0
knee,32,5,126,51,3.0,0.0
knee,32,5,126,52,3.0,3.0
knee,32,5,126,53,3.0,3.0
knee,32,5,126,54,3.0,3.0
knee,32,5,126,55,3.0,1.0
knee,32,5,126,56,3.0,0.0
knee,32,5,126,57,3.0,0.0
knee,32,5,126,58,3.0,0.0
knee,32,5,126,59,3.0,1.0
knee,32,5,126,60,3.0,0.0
knee,32,5,126,61,3.0,1.0
knee,32,5,126,62,3.0,1.0
knee,32,5,126,63,3.0,3.0
knee,32,5,126,64,3.0,1.0
knee,32,5,126,65,3.0,0.0
knee,32,5,126,66,3.0,1.0
knee,32,5,126,67,3.0,0.0
knee,32,5,126,68,3.0,1.0
knee,32,5,126,69,3.0,0.0
knee,32,5,126,70,3.0,0.0
knee,32,5,126,71,3.0,0.0
knee,32,5,126,72,3.0,0.0
knee,32,5,126,73,3.0,0.0
knee,32,5,126,74,3.0,1.0
knee,32,5,126,75,3.0,0.0
knee,32,5,126,76,3.0,1.0
knee,32,5,126,77,3.0,0.0
knee,32,5,126,78,3.0,1.0
knee,32,5,126,79,3.0,1.0
knee,32,5,126,80,3.0,0.0
knee,32,5,126,81,3.0,0.0
knee,32,5,126,82,3.0,0.0
knee,32,5,126,83,3.0,2.0
knee,32,5,126,84,3.0,0.0
knee,32,5,126,85,3.0,0.0
knee,32,5,126,86,3.0,1.0
knee,32,5,126,87,3.0,0.0
knee,32,5,126,88,3.0,0.0
knee,32,5,126,89,3.0,0.0
knee,32,5,126,90,3.0,0.0
knee,32,5,126,91,3.0,0.0
knee,32,5,126,92,3.0,0.0
knee,32,5,126,93,3.0,0.0
knee,32,5,126,94,3.0,0.0
knee,32,5,126,95,3.0,0.0
knee,32,5,126,96,3.0,0.0
knee,32,5,126,97,3.0,0.0
knee,32,5,126,98,3.0,0.0
knee,32,5,126,99,3.0,0.0
knee,32,5,126,100,3.0,0.0
knee,32,5,127,50,13.0,1.0
knee,32,5,127,51,13.0,13.0
knee,32,5,127,52,13.0,13.0
knee,32,5,127,53,13.0,13.0
knee,32,5,127,54,13.0,5.0
knee,32,5,127,55,13.0,1.0
knee,32,5,127,56,13.0,0.0
knee,32,5,127,57,13.0,1.0
knee,32,5,127,58,13.0,0.0
knee,32,5,127,59,13.0,1.0
knee,32,5,127,60,13.0,1.0
knee,32,5,127,61,13.0,0.0
knee,32,5,127,62,13.0,1.0
knee,32,5,127,63,13.0,0.0
knee,32,5,127,64,13.0,0.0
knee,32,5,127,65,13.0,0.0
knee,32,5,127,66,13.0,0.0
knee,32,5,127,67,13.0,1.0
knee,32,5,127,68,13.0,0.0
knee,32,5,127,69,13.0,1.0
knee,32,5,127,70,13.0,1.0
knee,32,5,127,71,13.0,0.0
knee,32,5,127,72,13.0,1.0
knee,32,5,127,73,13.0,8.0
knee,32,5,127,74,13.0,12.0
knee,32,5,127,75,13.0,3.0
knee,32,5,127,76,13.0,5.0
knee,32,5,127,77,13.0,4.0
knee,32,5,127,78,13.0,5.0
knee,32,5,127,79,13.0,6.0
knee,32,5,127,80,13.0,1.0
knee,32,5,127,81,13.0,1.0
knee,32,5,127,82,13.0,3.0
knee,32,5,127,83,13.0,4.0
knee,32,5,127,84,13.0,12.0
knee,32,5,127,85,13.0,3.0
knee,32,5,127,86,13.0,4.0
knee,32,5,127,87,13.0,8.0
knee,32,5,127,88,13.0,9.0
knee,32,5,127,89,13.0,8.0
knee,32,5,127,90,13.0,4.0
knee,32,5,127,91,13.0,5.0
knee,32,5,127,92,13.0,5.0
knee,32,5,127,93,13.0,2.0
knee,32,5,127,94,13.0,9.0
knee,32,5,127,95,13.0,2.0
knee,32,5,127,96,13.0,0.0
knee,32,5,127,97,13.0,2.0
knee,32,5,127,98,13.0,3.0
knee,32,5,127,99,13.0,11.0
knee,32,5,127,100,13.0,9.0
knee,32,5,128,50,19.0,6.0
knee,32,5,128,51,19.0,2.0
knee,32,5,128,52,23.0,1.0
knee,32,5,128,53,23.0,0.0
knee,32,5,128,54,23.0,0.0
knee,32,5,128,55,23.0,0.0
knee,32,5,128,56,22.0,1.0
knee,32,5,128,57,21.0,0.0
knee,32,5,128,58,24.0,11.0
knee,32,5,128,59,22.0,9.0
knee,32,5,128,60,24.0,2.0
knee,32,5,128,61,25.0,7.0
knee,32,5,128,62,25.0,10.0
knee,32,5,128,63,25.0,8.0
knee,32,5,128,64,25.0,11.0
knee,32,5,128,65,25.0,7.0
knee,32,5,128,66,25.0,13.0
knee,32,5,128,67,25.0,8.0
knee,32,5,128,68,25.0,16.0
knee,32,5,128,69,23.0,23.0
knee,32,5,128,70,25.0,11.0
knee,32,5,128,71,25.0,15.0
knee,32,5,128,72,25.0,18.0
knee,32,5,128,73,25.0,17.0
knee,32,5,128,74,28.0,24.0
knee,32,5,128,75,28.0,6.0
knee,32,5,128,76,28.0,6.0
knee,32,5,128,77,28.0,14.0
knee,32,5,128,78,29.0,15.0
knee,32,5,128,79,32.0,12.0
knee,32,5,128,80,32.0,0.0
knee,32,5,128,81,30.0,2.0
knee,32,5,128,82,30.0,11.0
knee,32,5,128,83,30.0,6.0
knee,32,5,128,84,25.0,7.0
knee,32,5,128,85,22.0,0.0
knee,32,5,128,86,22.0,2.0
knee,32,5,128,87,22.0,8.0
knee,32,5,128,88,22.0,22.0
knee,32,5,128,89,23.0,23.0
knee,32,5,128,90,23.0,9.0
knee,32,5,128,91,23.0,16.0
knee,32,5,128,92,22.0,22.0
knee,32,5,128,93,24.0,24.0
knee,32,5,128,94,24.0,23.0
knee,32,5,128,95,24.0,7.0
knee,32,5,128,96,24.0,7.0
