arm,mbar,dt,seed,epoch,tag_pop,pop_trig,n_tagged,removed,gamma
waveform,20,1,106,88,63,75,12,12,8.0
waveform,20,1,106,89,55,67,12,12,8.0
waveform,20,1,106,90,53,63,10,10,8.0
waveform,20,1,106,91,51,61,10,10,8.0
waveform,20,1,106,92,51,61,10,10,8.0
waveform,20,1,106,93,51,61,10,10,8.0
waveform,20,1,106,94,51,61,10,10,8.0
waveform,20,1,106,95,53,61,10,10,8.0
waveform,20,1,106,96,55,65,10,10,8.0
waveform,20,1,106,97,59,71,12,12,8.0
waveform,20,1,106,98,61,73,12,12,8.0
waveform,20,1,106,99,55,67,12,12,8.0
waveform,20,1,106,100,59,71,12,12,8.0
waveform,20,1,107,55,9,11,2,2,5.0
waveform,20,1,107,56,15,17,2,2,5.0
waveform,20,1,107,57,19,23,4,4,5.0
waveform,20,1,107,58,27,29,4,4,5.0
waveform,20,1,107,59,31,35,6,6,5.0
waveform,20,1,107,60,37,41,6,6,5.0
waveform,20,1,107,61,39,45,8,8,5.0
waveform,20,1,107,62,41,49,8,8,5.0
waveform,20,1,107,63,43,51,8,8,5.0
waveform,20,1,107,64,47,51,8,8,5.0
waveform,20,1,107,65,49,57,10,10,5.0
waveform,20,1,107,66,47,57,10,10,5.0
waveform,20,1,107,67,45,53,8,8,5.0
waveform,20,1,107,68,45,53,8,8,5.0
waveform,20,1,107,69,43,51,8,8,5.0
waveform,20,1,107,70,45,53,8,8,5.0
waveform,20,1,107,71,47,53,8,8,5.0
waveform,20,1,107,72,49,57,10,10,5.0
waveform,20,1,107,73,47,55,10,10,5.0
waveform,20,1,107,74,45,55,10,10,5.0
waveform,20,1,107,75,43,51,8,8,5.0
waveform,20,1,107,76,49,53,8,8,5.0
waveform,20,1,107,77,47,55,10,10,5.0
waveform,20,1,107,78,49,57,10,10,5.0
waveform,20,1,107,79,49,57,10,10,5.0
waveform,20,1,107,80,53,59,10,10,5.0
waveform,20,1,107,81,53,61,10,10,5.0
waveform,20,1,107,82,51,61,10,10,5.0
waveform,20,1,107,83,49,59,10,10,5.0
waveform,20,1,107,84,45,55,10,10,5.0
waveform,20,1,107,85,41,49,8,8,5.0
waveform,20,1,107,86,39,47,8,8,5.0
waveform,20,1,107,87,41,49,8,8,5.0
waveform,20,1,107,88,41,49,8,8,5.0
waveform,20,1,107,89,47,49,8,8,5.0
waveform,20,1,107,90,43,51,8,8,5.0
waveform,20,1,107,91,45,53,8,8,5.0
waveform,20,1,107,92,47,55,10,10,5.0
waveform,20,1,107,93,51,57,10,10,5.0
waveform,20,1,107,94,49,59,10,10,5.0
waveform,20,1,107,95,49,59,10,10,5.0
waveform,20,1,107,96,45,55,10,10,5.0
waveform,20,1,107,97,43,51,8,8,5.0
waveform,20,1,107,98,45,51,8,8,5.0
waveform,20,1,107,99,47,53,8,8,5.0
waveform,20,1,107,100,51,57,10,10,5.0
waveform,20,1,108,56,23,27,4,4,22.0
waveform,20,1,108,57,33,37,6,6,21.0
waveform,20,1,108,58,37,43,8,8,22.0
waveform,20,1,108,59,45,53,8,8,22.0
waveform,20,1,108,60,63,75,12,12,23.0
waveform,20,1,108,61,67,75,12,12,22.0
waveform,20,1,108,62,65,77,12,12,23.0
waveform,20,1,108,63,61,71,12,12,27.0
waveform,20,1,108,64,61,71,12,12,30.0
waveform,20,1,108,65,59,69,12,12,30.0
waveform,20,1,108,66,63,75,12,12,29.0
waveform,20,1,108,67,59,71,12,12,29.0
waveform,20,1,108,68,59,69,12,12,29.0
waveform,20,1,108,69,65,73,12,12,29.0
waveform,20,1,108,70,77,87,14,14,29.0
waveform,20,1,108,71,83,99,16,16,29.0
waveform,20,1,108,72,81,93,16,16,27.0
waveform,20,1,108,73,79,85,14,14,28.0
waveform,20,1,108,74,75,89,14,14,28.0
waveform,20,1,108,75,79,95,16,16,30.0
waveform,20,1,108,76,83,93,16,16,30.0
waveform,20,1,108,77,83,97,16,16,30.0
waveform,20,1,108,78,87,101,16,16,31.0
waveform,20,1,108,79,87,105,18,18,31.0
waveform,20,1,108,80,79,95,16,16,31.0
waveform,20,1,108,81,79,93,16,16,31.0
waveform,20,1,108,82,75,91,16,16,31.0
waveform,20,1,108,83,85,99,16,16,33.0
waveform,20,1,108,84,95,109,18,18,33.0
waveform,20,1,108,87,145,165,28,28,33.0
waveform,20,1,108,88,133,153,26,26,34.0
waveform,20,1,108,90,123,143,24,24,35.0
waveform,20,1,108,91,109,129,22,22,35.0
waveform,20,1,108,92,97,117,20,20,36.0
waveform,20,1,108,94,101,119,20,20,36.0
waveform,20,1,108,95,95,111,18,18,36.0
waveform,20,1,108,96,93,107,18,18,35.0
waveform,20,1,108,97,91,109,18,18,30.0
waveform,20,1,108,99,111,125,20,20,30.0
waveform,20,1,109,55,13,15,2,2,13.0
waveform,20,1,109,56,27,33,6,6,13.0
waveform,20,1,109,57,39,47,8,8,13.0
waveform,20,1,109,58,53,63,10,10,13.0
waveform,20,1,109,59,61,73,12,12,13.0
waveform,20,1,109,60,65,77,12,12,13.0
waveform,20,1,109,61,73,87,14,14,13.0
waveform,20,1,109,62,77,93,16,16,13.0
waveform,20,1,109,63,83,99,16,16,13.0
waveform,20,1,109,64,83,97,16,16,13.0
waveform,20,1,109,65,83,93,16,16,13.0
waveform,20,1,109,66,75,91,16,16,13.0
waveform,20,1,109,67,75,87,14,14,13.0
waveform,20,1,109,68,77,89,14,14,13.0
waveform,20,1,109,69,81,93,16,16,13.0
waveform,20,1,109,70,81,97,16,16,13.0
waveform,20,1,109,72,101,121,20,20,13.0
waveform,20,1,109,74,129,151,26,26,13.0
waveform,20,1,109,76,153,181,30,30,13.0
waveform,20,1,109,78,171,205,34,34,13.0
waveform,20,1,109,80,187,223,38,38,13.0
waveform,20,1,109,82,191,227,38,38,13.0
waveform,20,1,109,83,173,201,34,34,13.0
waveform,20,1,109,84,163,183,30,30,13.0
waveform,20,1,109,85,149,179,30,30,13.0
waveform,20,1,109,86,135,161,26,26,13.0
waveform,20,1,109,87,125,149,24,24,13.0
waveform,20,1,109,88,119,141,24,24,13.0
waveform,20,1,109,90,131,155,26,26,13.0
waveform,20,1,109,92,145,175,30,30,13.0
waveform,20,1,109,94,169,197,32,32,13.0
waveform,20,1,109,96,185,219,36,36,13.0
waveform,20,1,109,98,199,237,40,40,13.0
waveform,20,1,110,55,7,9,2,2,6.0
waveform,20,1,110,56,11,13,2,2,6.0
waveform,20,1,110,57,15,19,4,4,6.0
waveform,20,1,110,58,19,17,2,2,6.0
waveform,20,1,110,59,27,29,4,4,6.0
waveform,20,1,110,60,25,31,6,6,6.0
waveform,20,1,110,61,25,31,6,6,7.0
waveform,20,1,110,62,29,35,6,6,7.0
waveform,20,1,110,63,37,41,6,6,7.0
waveform,20,1,110,64,37,45,8,8,7.0
waveform,20,1,110,65,41,49,8,8,7.0
waveform,20,1,110,66,47,53,8,8,7.0
waveform,20,1,110,67,45,53,8,8,7.0
waveform,20,1,110,68,45,55,10,10,7.0
waveform,20,1,110,69,43,51,8,8,7.0
waveform,20,1,110,70,43,51,8,8,7.0
waveform,20,1,110,71,47,51,8,8,6.0
waveform,20,1,110,72,49,57,10,10,6.0
waveform,20,1,110,73,53,61,10,10,7.0
waveform,20,1,110,74,55,63,10,10,7.0
waveform,20,1,110,75,55,65,10,10,7.0
waveform,20,1,110,76,57,63,10,10,7.0
waveform,20,1,110,77,59,71,12,12,7.0
waveform,20,1,110,78,57,67,12,12,7.0
waveform,20,1,110,79,57,67,12,12,7.0
waveform,20,1,110,80,61,67,12,12,7.0
waveform,20,1,110,81,55,67,12,12,7.0
waveform,20,1,110,82,57,65,10,10,7.0
waveform,20,1,110,83,59,63,10,10,7.0
waveform,20,1,110,84,57,67,12,12,7.0
waveform,20,1,110,85,53,63,10,10,7.0
waveform,20,1,110,86,49,59,10,10,7.0
waveform,20,1,110,87,51,57,10,10,7.0
waveform,20,1,110,88,59,63,10,10,7.0
waveform,20,1,110,89,57,69,12,12,7.0
waveform,20,1,110,90,53,63,10,10,7.0
waveform,20,1,110,91,55,65,10,10,7.0
waveform,20,1,110,92,55,65,10,10,7.0
waveform,20,1,110,93,55,65,10,10,7.0
waveform,20,1,110,94,61,69,12,12,7.0
waveform,20,1,110,95,61,73,12,12,7.0
waveform,20,1,110,96,59,71,12,12,7.0
waveform,20,1,110,97,61,73,12,12,7.0
waveform,20,1,110,98,67,75,12,12,7.0
waveform,20,1,110,99,69,81,14,14,7.0
waveform,20,1,110,100,67,79,14,14,7.0
waveform,20,8,101,55,13,15,2,2,10.0
waveform,20,8,101,56,29,33,6,6,10.0
waveform,20,8,101,57,41,49,8,8,10.0
waveform,20,8,101,58,59,61,10,10,10.0
waveform,20,8,101,59,63,73,12,12,10.0
waveform,20,8,101,60,65,77,12,12,10.0
waveform,20,8,101,61,67,81,14,14,10.0
waveform,20,8,101,62,65,77,12,12,10.0
waveform,20,8,101,63,67,81,14,14,10.0
waveform,20,8,101,64,71,85,14,14,10.0
waveform,20,8,101,65,81,89,14,14,10.0
waveform,20,8,101,66,83,99,16,16,10.0
waveform,20,8,101,67,79,93,16,16,10.0
waveform,20,8,101,68,87,99,16,16,10.0
waveform,20,8,101,69,87,101,16,16,10.0
waveform,20,8,101,70,87,103,18,18,10.0
waveform,20,8,101,71,85,103,18,18,10.0
waveform,20,8,101,72,89,103,18,18,10.0
waveform,20,8,101,73,93,109,18,18,10.0
waveform,20,8,101,74,93,111,18,18,10.0
waveform,20,8,101,75,95,105,18,18,10.0
waveform,20,8,101,76,89,105,18,18,10.0
waveform,20,8,101,77,75,89,14,14,10.0
waveform,20,8,101,79,77,93,16,16,10.0
waveform,20,8,101,80,77,93,16,16,10.0
waveform,20,8,101,81,83,97,16,16,10.0
waveform,20,8,101,82,83,99,16,16,10.0
waveform,20,8,101,83,85,101,16,16,10.0
waveform,20,8,101,84,89,105,18,18,10.0
waveform,20,8,101,87,113,133,22,22,10.0
waveform,20,8,101,88,111,133,22,22,10.0
waveform,20,8,101,89,111,131,22,22,10.0
waveform,20,8,101,90,109,131,22,22,10.0
waveform,20,8,101,91,105,127,22,22,10.0
waveform,20,8,102,55,13,15,2,2,7.0
waveform,20,8,102,56,23,27,4,4,7.0
waveform,20,8,102,57,29,35,6,6,7.0
waveform,20,8,102,58,37,41,6,6,7.0
waveform,20,8,102,59,45,53,8,8,10.0
waveform,20,8,102,60,53,63,10,10,10.0
waveform,20,8,102,61,63,73,12,12,10.0
waveform,20,8,102,62,65,75,12,12,10.0
waveform,20,8,102,63,67,81,14,14,9.0
waveform,20,8,102,64,69,81,14,14,9.0
waveform,20,8,102,65,75,87,14,14,9.0
waveform,20,8,102,66,77,93,16,16,9.0
waveform,20,8,102,67,79,95,16,16,9.0
waveform,20,8,102,68,79,91,16,16,9.0
waveform,20,8,102,69,81,97,16,16,9.0
waveform,20,8,102,70,81,97,16,16,9.0
waveform,20,8,102,71,83,99,16,16,9.0
waveform,20,8,102,72,85,101,16,16,9.0
waveform,20,8,102,73,85,101,16,16,9.0
waveform,20,8,102,74,85,99,16,16,9.0
waveform,20,8,102,75,85,103,18,18,9.0
waveform,20,8,102,76,87,101,16,16,9.0
waveform,20,8,102,77,87,101,16,16,9.0
waveform,20,8,102,79,95,115,20,20,9.0
waveform,20,8,102,80,97,113,18,18,9.0
waveform,20,8,102,81,95,115,20,20,9.0
waveform,20,8,102,82,95,113,18,18,9.0
waveform,20,8,102,83,93,111,18,18,9.0
waveform,20,8,102,84,91,103,18,18,9.0
waveform,20,8,102,87,103,123,20,20,9.0
waveform,20,8,102,88,101,121,20,20,9.0
waveform,20,8,102,89,97,117,20,20,9.0
waveform,20,8,102,90,95,113,18,18,9.0
waveform,20,8,102,91,93,109,18,18,9.0
waveform,20,8,102,92,89,107,18,18,9.0
waveform,20,8,103,55,9,9,2,2,50.0
waveform,20,8,103,56,23,27,4,4,58.0
waveform,20,8,103,57,59,69,12,12,58.0
waveform,20,8,103,63,441,511,86,86,55.0
waveform,20,8,103,71,579,677,112,112,46.0
waveform,20,8,103,79,787,919,154,154,43.0
waveform,20,8,103,87,803,943,158,158,31.0
waveform,20,8,104,55,7,9,2,2,21.0
waveform,20,8,104,56,17,21,4,4,21.0
waveform,20,8,104,57,45,51,8,8,23.0
waveform,20,8,104,58,77,91,16,16,23.0
waveform,20,8,104,59,107,123,20,20,23.0
waveform,20,8,104,63,213,235,40,40,24.0
waveform,20,8,104,64,219,251,42,42,24.0
waveform,20,8,104,65,223,251,42,42,24.0
waveform,20,8,104,71,253,301,50,50,25.0
waveform,20,8,104,72,259,303,50,50,25.0
waveform,20,8,104,79,341,387,64,64,24.0
waveform,20,8,104,80,321,371,62,62,24.0
waveform,20,8,104,87,361,433,72,72,26.0
waveform,20,8,104,88,347,409,68,68,26.0
waveform,20,8,105,55,7,9,2,2,14.0
waveform,20,8,105,56,17,21,4,4,14.0
waveform,20,8,105,57,31,35,6,6,14.0
waveform,20,8,105,58,37,41,6,6,11.0
waveform,20,8,105,59,45,55,10,10,11.0
waveform,20,8,105,60,47,55,10,10,11.0
waveform,20,8,105,61,53,61,10,10,11.0
waveform,20,8,105,62,57,67,12,12,11.0
waveform,20,8,105,63,67,81,14,14,14.0
waveform,20,8,105,64,79,93,16,16,15.0
waveform,20,8,105,65,83,99,16,16,15.0
waveform,20,8,105,66,99,113,18,18,16.0
waveform,20,8,105,67,107,125,20,20,16.0
waveform,20,8,105,68,111,133,22,22,16.0
waveform,20,8,105,69,109,127,22,22,16.0
waveform,20,8,105,71,125,145,24,24,16.0
waveform,20,8,105,72,129,153,26,26,16.0
waveform,20,8,105,73,127,151,26,26,16.0
waveform,20,8,105,74,123,145,24,24,16.0
waveform,20,8,105,75,109,131,22,22,16.0
waveform,20,8,105,79,113,135,22,22,11.0
waveform,20,8,105,80,113,135,22,22,11.0
waveform,20,8,105,81,117,135,22,22,11.0
waveform,20,8,105,82,119,137,22,22,11.0
waveform,20,8,105,83,117,141,24,24,11.0
waveform,20,8,105,87,127,141,24,24,11.0
waveform,20,8,105,88,129,143,24,24,11.0
waveform,20,8,105,89,119,141,24,24,11.0
waveform,20,8,105,90,109,127,22,22,11.0
waveform,20,8,105,91,99,117,20,20,11.0
waveform,20,8,105,92,91,109,18,18,11.0
waveform,20,8,106,55,7,9,2,2,7.0
waveform,20,8,106,56,17,21,4,4,7.0
waveform,20,8,106,57,25,31,6,6,7.0
waveform,20,8,106,58,29,35,6,6,7.0
waveform,20,8,106,59,31,37,6,6,7.0
waveform,20,8,106,60,33,39,6,6,7.0
waveform,20,8,106,61,39,43,8,8,7.0
waveform,20,8,106,62,47,53,8,8,7.0
waveform,20,8,106,63,51,61,10,10,7.0
waveform,20,8,106,64,55,65,10,10,7.0
waveform,20,8,106,65,63,67,12,12,7.0
waveform,20,8,106,66,63,75,12,12,7.0
waveform,20,8,106,67,65,77,12,12,7.0
waveform,20,8,106,68,61,73,12,12,7.0
waveform,20,8,106,69,65,75,12,12,7.0
waveform,20,8,106,70,65,77,12,12,7.0
waveform,20,8,106,71,65,79,14,14,7.0
waveform,20,8,106,72,69,73,12,12,7.0
waveform,20,8,106,73,69,83,14,14,8.0
waveform,20,8,106,74,69,83,14,14,8.0
waveform,20,8,106,75,79,85,14,14,8.0
waveform,20,8,106,76,75,89,14,14,8.0
waveform,20,8,106,77,75,87,14,14,8.0
waveform,20,8,106,78,73,87,14,14,8.0
waveform,20,8,106,79,71,85,14,14,8.0
waveform,20,8,106,80,69,83,14,14,8.0
waveform,20,8,106,81,67,81,14,14,8.0
waveform,20,8,106,82,69,83,14,14,8.0
waveform,20,8,106,83,65,79,14,14,8.0
waveform,20,8,106,84,65,77,12,12,8.0
waveform,20,8,106,85,65,79,14,14,8.0
waveform,20,8,106,86,67,79,14,14,8.0
waveform,20,8,106,87,69,83,14,14,8.0
waveform,20,8,106,88,71,85,14,14,8.0
waveform,20,8,106,89,71,85,14,14,8.0
waveform,20,8,106,90,73,85,14,14,8.0
waveform,20,8,106,91,73,87,14,14,8.0
waveform,20,8,106,92,69,79,14,14,8.0
waveform,20,8,106,93,71,81,14,14,8.0
waveform,20,8,106,94,73,85,14,14,8.0
waveform,20,8,106,95,71,83,14,14,8.0
waveform,20,8,106,96,67,81,14,14,8.0
waveform,20,8,106,97,65,75,12,12,7.0
waveform,20,8,106,98,65,69,12,12,7.0
waveform,20,8,106,99,67,73,12,12,8.0
waveform,20,8,107,55,11,13,2,2,5.0
waveform,20,8,107,56,19,21,4,4,5.0
waveform,20,8,107,57,25,29,4,4,5.0
waveform,20,8,107,58,27,33,6,6,5.0
waveform,20,8,107,59,31,37,6,6,5.0
waveform,20,8,107,60,37,41,6,6,5.0
waveform,20,8,107,61,35,43,8,8,5.0
waveform,20,8,107,62,37,41,6,6,5.0
waveform,20,8,107,63,41,47,8,8,5.0
waveform,20,8,107,64,45,51,8,8,5.0
waveform,20,8,107,65,45,53,8,8,5.0
waveform,20,8,107,66,43,51,8,8,5.0
waveform,20,8,107,67,45,53,8,8,5.0
waveform,20,8,107,68,45,53,8,8,5.0
waveform,20,8,107,69,47,53,8,8,5.0
waveform,20,8,107,70,47,55,10,10,5.0
waveform,20,8,107,71,45,55,10,10,5.0
waveform,20,8,107,72,45,55,10,10,5.0
waveform,20,8,107,73,45,55,10,10,5.0
waveform,20,8,107,74,47,53,8,8,5.0
waveform,20,8,107,75,47,55,10,10,5.0
waveform,20,8,107,76,47,55,10,10,5.0
waveform,20,8,107,77,45,53,8,8,5.0
waveform,20,8,107,78,43,51,8,8,5.0
waveform,20,8,107,79,43,49,8,8,5.0
waveform,20,8,107,80,41,49,8,8,5.0
waveform,20,8,107,81,41,49,8,8,5.0
waveform,20,8,107,82,43,49,8,8,5.0
waveform,20,8,107,83,47,51,8,8,5.0
waveform,20,8,107,84,47,57,10,10,5.0
waveform,20,8,107,85,45,55,10,10,5.0
waveform,20,8,107,86,43,51,8,8,5.0
waveform,20,8,107,87,45,53,8,8,5.0
waveform,20,8,107,88,45,55,10,10,5.0
waveform,20,8,107,89,45,53,8,8,5.0
waveform,20,8,107,90,47,53,8,8,5.0
waveform,20,8,107,91,45,53,8,8,5.0
waveform,20,8,107,92,45,55,10,10,5.0
waveform,20,8,107,93,47,55,10,10,5.0
waveform,20,8,107,94,51,55,10,10,5.0
waveform,20,8,107,95,49,59,10,10,5.0
waveform,20,8,107,96,51,59,10,10,5.0
waveform,20,8,107,97,49,59,10,10,5.0
waveform,20,8,107,98,47,53,8,8,5.0
waveform,20,8,107,99,45,53,8,8,5.0
waveform,20,8,107,100,45,55,10,10,5.0
waveform,20,8,108,55,7,9,2,2,22.0
waveform,20,8,108,56,17,21,4,4,22.0
waveform,20,8,108,57,45,51,8,8,22.0
waveform,20,8,108,58,75,89,14,14,22.0
waveform,20,8,108,59,101,99,16,16,22.0
waveform,20,8,108,60,99,115,20,20,24.0
waveform,20,8,108,61,93,105,18,18,24.0
waveform,20,8,108,63,97,113,18,18,24.0
waveform,20,8,108,64,105,123,20,20,24.0
waveform,20,8,108,65,103,123,20,20,24.0
waveform,20,8,108,66,113,117,20,20,24.0
waveform,20,8,108,67,101,119,20,20,24.0
waveform,20,8,108,71,131,149,24,24,26.0
waveform,20,8,108,72,137,153,26,26,26.0
waveform,20,8,108,73,139,161,26,26,26.0
waveform,20,8,108,74,129,153,26,26,24.0
waveform,20,8,108,75,115,139,24,24,25.0
waveform,20,8,108,79,131,143,24,24,25.0
waveform,20,8,108,80,123,145,24,24,25.0
waveform,20,8,108,81,117,135,22,22,25.0
waveform,20,8,108,82,109,127,22,22,25.0
waveform,20,8,108,83,99,115,20,20,25.0
waveform,20,8,108,84,89,105,18,18,24.0
waveform,20,8,108,87,95,109,18,18,24.0
waveform,20,8,108,88,97,117,20,20,24.0
waveform,20,8,108,89,97,115,20,20,24.0
waveform,20,8,108,90,97,117,20,20,24.0
waveform,20,8,108,91,91,105,18,18,25.0
waveform,20,8,108,92,89,99,16,16,26.0
waveform,20,8,109,55,13,15,2,2,13.0
waveform,20,8,109,56,29,35,6,6,13.0
waveform,20,8,109,57,47,55,10,10,13.0
waveform,20,8,109,58,57,67,12,12,13.0
waveform,20,8,109,59,69,77,12,12,13.0
waveform,20,8,109,60,79,89,14,14,13.0
waveform,20,8,109,61,89,103,18,18,13.0
waveform,20,8,109,63,107,125,20,20,12.0
waveform,20,8,109,64,113,129,22,22,12.0
waveform,20,8,109,65,115,133,22,22,12.0
waveform,20,8,109,66,115,139,24,24,12.0
waveform,20,8,109,67,111,129,22,22,12.0
waveform,20,8,109,71,141,167,28,28,12.0
waveform,20,8,109,72,135,159,26,26,12.0
waveform,20,8,109,73,135,157,26,26,11.0
waveform,20,8,109,74,129,155,26,26,11.0
waveform,20,8,109,75,127,145,24,24,11.0
waveform,20,8,109,79,135,159,26,26,10.0
waveform,20,8,109,80,129,155,26,26,10.0
waveform,20,8,109,81,127,149,24,24,10.0
waveform,20,8,109,82,123,147,24,24,10.0
waveform,20,8,109,83,129,135,22,22,10.0
waveform,20,8,109,87,137,163,28,28,11.0
waveform,20,8,109,88,133,157,26,26,11.0
waveform,20,8,109,89,131,151,26,26,11.0
waveform,20,8,109,90,125,149,24,24,11.0
waveform,20,8,109,91,115,137,22,22,11.0
waveform,20,8,110,55,7,9,2,2,6.0
waveform,20,8,110,56,17,19,4,4,7.0
waveform,20,8,110,57,25,31,6,6,7.0
waveform,20,8,110,58,31,37,6,6,7.0
waveform,20,8,110,59,33,35,6,6,7.0
waveform,20,8,110,60,39,45,8,8,7.0
waveform,20,8,110,61,37,43,8,8,6.0
waveform,20,8,110,62,39,43,8,8,6.0
waveform,20,8,110,63,41,47,8,8,7.0
waveform,20,8,110,64,43,51,8,8,7.0
waveform,20,8,110,65,43,51,8,8,7.0
waveform,20,8,110,66,45,55,10,10,7.0
waveform,20,8,110,67,47,57,10,10,7.0
waveform,20,8,110,68,47,57,10,10,7.0
waveform,20,8,110,69,47,57,10,10,7.0
waveform,20,8,110,70,43,49,8,8,7.0
waveform,20,8,110,71,45,55,10,10,7.0
waveform,20,8,110,72,45,53,8,8,7.0
waveform,20,8,110,73,49,59,10,10,7.0
waveform,20,8,110,74,47,57,10,10,7.0
waveform,20,8,110,75,47,57,10,10,7.0
waveform,20,8,110,76,49,59,10,10,7.0
waveform,20,8,110,77,47,57,10,10,7.0
waveform,20,8,110,78,45,55,10,10,7.0
waveform,20,8,110,79,51,59,10,10,7.0
waveform,20,8,110,80,53,59,10,10,7.0
waveform,20,8,110,81,57,63,10,10,7.0
waveform,20,8,110,82,61,71,12,12,7.0
waveform,20,8,110,83,55,67,12,12,7.0
waveform,20,8,110,84,51,61,10,10,7.0
waveform,20,8,110,85,45,53,8,8,7.0
waveform,20,8,110,86,45,55,10,10,7.0
waveform,20,8,110,87,47,57,10,10,7.0
waveform,20,8,110,88,45,53,8,8,7.0
waveform,20,8,110,89,49,59,10,10,7.0
waveform,20,8,110,90,47,55,10,10,7.0
waveform,20,8,110,91,49,59,10,10,7.0
waveform,20,8,110,92,49,59,10,10,7.0
waveform,20,8,110,93,55,63,10,10,7.0
waveform,20,8,110,94,55,67,12,12,7.0
waveform,20,8,110,95,55,63,10,10,7.0
waveform,20,8,110,96,55,67,12,12,7.0
waveform,20,8,110,97,53,63,10,10,7.0
waveform,20,8,110,98,49,59,10,10,7.0
waveform,20,8,110,99,51,59,10,10,7.0
waveform,20,8,110,100,53,63,10,10,7.0
waveform,32,1,101,55,13,15,2,2,10.0
waveform,32,1,101,56,29,33,6,6,10.0
waveform,32,1,101,57,41,49,8,8,10.0
waveform,32,1,101,58,49,55,10,10,10.0
waveform,32,1,101,59,53,61,10,10,10.0
waveform,32,1,101,60,55,67,12,12,10.0
waveform,32,1,101,61,61,73,12,12,10.0
waveform,32,1,101,62,67,79,14,14,10.0
waveform,32,1,101,63,79,87,14,14,10.0
waveform,32,1,101,64,81,95,16,16,10.0
waveform,32,1,101,65,85,99,16,16,10.0
waveform,32,1,101,66,85,103,18,18,10.0
waveform,32,1,101,67,87,105,18,18,10.0
waveform,32,1,101,68,85,103,18,18,10.0
waveform,32,1,101,69,89,105,18,18,10.0
waveform,32,1,101,70,95,109,18,18,10.0
waveform,32,1,101,71,95,115,20,20,10.0
waveform,32,1,101,72,101,113,18,18,10.0
waveform,32,1,101,73,105,117,20,20,10.0
waveform,32,1,101,74,101,121,20,20,10.0
waveform,32,1,101,75,101,121,20,20,10.0
waveform,32,1,101,76,97,115,20,20,10.0
waveform,32,1,101,77,97,113,18,18,11.0
waveform,32,1,101,78,101,119,20,20,11.0
waveform,32,1,101,79,103,121,20,20,11.0
waveform,32,1,101,80,105,123,20,20,11.0
waveform,32,1,101,81,105,121,20,20,11.0
waveform,32,1,101,82,101,121,20,20,11.0
waveform,32,1,101,83,103,123,20,20,11.0
waveform,32,1,101,84,107,123,20,20,11.0
waveform,32,1,101,85,107,127,22,22,11.0
waveform,32,1,101,86,107,129,22,22,11.0
waveform,32,1,101,87,107,127,22,22,11.0
waveform,32,1,101,88,107,125,20,20,11.0
waveform,32,1,101,89,105,125,20,20,11.0
waveform,32,1,101,90,105,121,20,20,11.0
waveform,32,1,101,91,105,123,20,20,10.0
waveform,32,1,101,92,107,121,20,20,10.0
waveform,32,1,101,93,107,125,20,20,10.0
waveform,32,1,101,94,103,123,20,20,10.0
waveform,32,1,101,95,101,119,20,20,10.0
waveform,32,1,101,96,97,115,20,20,10.0
waveform,32,1,101,97,97,117,20,20,10.0
waveform,32,1,101,98,97,115,20,20,10.0
waveform,32,1,101,99,97,117,20,20,10.0
waveform,32,1,101,100,97,117,20,20,10.0
waveform,32,1,102,55,11,13,2,2,7.0
waveform,32,1,102,56,21,23,4,4,7.0
waveform,32,1,102,57,27,33,6,6,7.0
waveform,32,1,102,58,33,39,6,6,7.0
waveform,32,1,102,59,37,45,8,8,7.0
waveform,32,1,102,60,43,51,8,8,7.0
waveform,32,1,102,61,45,55,10,10,7.0
waveform,32,1,102,62,49,59,10,10,7.0
waveform,32,1,102,63,53,63,10,10,7.0
waveform,32,1,102,64,61,67,12,12,7.0
waveform,32,1,102,65,65,75,12,12,7.0
waveform,32,1,102,66,65,79,14,14,7.0
waveform,32,1,102,67,71,77,12,12,7.0
waveform,32,1,102,68,71,83,14,14,7.0
waveform,32,1,102,69,77,85,14,14,8.0
waveform,32,1,102,70,77,91,16,16,8.0
waveform,32,1,102,71,77,93,16,16,8.0
waveform,32,1,102,72,77,89,14,14,8.0
waveform,32,1,102,73,79,91,16,16,7.0
waveform,32,1,102,74,77,91,16,16,7.0
waveform,32,1,102,75,75,91,16,16,7.0
waveform,32,1,102,76,75,89,14,14,7.0
waveform,32,1,102,77,75,89,14,14,7.0
waveform,32,1,102,78,79,89,14,14,7.0
waveform,32,1,102,79,77,93,16,16,7.0
waveform,32,1,102,80,79,89,14,14,7.0
waveform,32,1,102,81,81,93,16,16,7.0
waveform,32,1,102,82,81,95,16,16,7.0
waveform,32,1,102,83,81,95,16,16,7.0
waveform,32,1,102,84,79,93,16,16,7.0
waveform,32,1,102,85,77,91,16,16,7.0
waveform,32,1,102,86,75,91,16,16,7.0
waveform,32,1,102,87,77,89,14,14,7.0
waveform,32,1,102,88,75,91,16,16,7.0
waveform,32,1,102,89,75,87,14,14,7.0
waveform,32,1,102,90,75,89,14,14,7.0
waveform,32,1,102,91,75,89,14,14,7.0
waveform,32,1,102,92,81,89,14,14,7.0
waveform,32,1,102,93,79,95,16,16,7.0
waveform,32,1,102,94,81,93,16,16,7.0
waveform,32,1,102,95,81,95,16,16,7.0
waveform,32,1,102,96,79,95,16,16,7.0
waveform,32,1,102,97,75,89,14,14,7.0
waveform,32,1,102,98,75,89,14,14,7.0
